ts,device_id,topic,m_key,m_value
"""2025-10-14T11:44:31.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:32.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:32.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:44:32.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:32.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:33.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:44:33.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:44:33.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:44:33.000Z""",cncmqtt,cncmqtt/hump,hump,23
"""2025-10-14T11:44:33.000Z""",cnc,cnc/lathe/z,lathe,-1.49
"""2025-10-14T11:44:33.000Z""",cnc,cnc/lathe/x,lathe,19.5
"""2025-10-14T11:44:33.000Z""",cnc,cnc/lathe/programpercent,lathe,66
"""2025-10-14T11:44:33.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:33.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:34.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:34.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:44:34.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:34.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:35.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:35.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:44:35.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:44:35.000Z""",cncmqtt,cncmqtt/hump,hump,22
"""2025-10-14T11:44:35.000Z""",cnc,cnc/lathe/programpercent,lathe,69
"""2025-10-14T11:44:35.000Z""",cnc,cnc/lathe/z,lathe,-2.55
"""2025-10-14T11:44:35.000Z""",cnc,cnc/lathe/x,lathe,27.49
"""2025-10-14T11:44:35.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:35.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:36.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:44:36.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:44:36.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:36.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:37.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:37.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:44:37.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:44:37.000Z""",cncmqtt,cncmqtt/hump,hump,18
"""2025-10-14T11:44:37.000Z""",cnc,cnc/lathe/x,lathe,74.67
"""2025-10-14T11:44:37.000Z""",cnc,cnc/lathe/z,lathe,-8.39
"""2025-10-14T11:44:37.000Z""",cnc,cnc/lathe/programpercent,lathe,72
"""2025-10-14T11:44:37.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:37.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:38.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:44:38.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:44:38.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:38.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:39.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:44:39.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:44:39.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:44:39.000Z""",cncmqtt,cncmqtt/hump,hump,29
"""2025-10-14T11:44:39.000Z""",cnc,cnc/lathe/z,lathe,-6.36
"""2025-10-14T11:44:39.000Z""",cnc,cnc/lathe/x,lathe,25.25
"""2025-10-14T11:44:39.000Z""",cnc,cnc/lathe/programpercent,lathe,74
"""2025-10-14T11:44:39.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:39.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:40.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:40.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:44:40.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:40.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:41.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:44:41.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:44:41.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:44:41.000Z""",cncmqtt,cncmqtt/hump,hump,21
"""2025-10-14T11:44:41.000Z""",cnc,cnc/lathe/x,lathe,86.24
"""2025-10-14T11:44:41.000Z""",cnc,cnc/lathe/z,lathe,0.04
"""2025-10-14T11:44:41.000Z""",cnc,cnc/lathe/programpercent,lathe,76
"""2025-10-14T11:44:41.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:41.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:42.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:44:42.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:44:42.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:42.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:43.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:44:43.000Z""",demodata,demodata/hump,hump,18
"""2025-10-14T11:44:43.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:44:43.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:44:43.000Z""",cnc,cnc/lathe/x,lathe,14.17
"""2025-10-14T11:44:43.000Z""",cnc,cnc/lathe/z,lathe,8.96
"""2025-10-14T11:44:43.000Z""",cnc,cnc/lathe/programpercent,lathe,79
"""2025-10-14T11:44:43.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:43.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:44.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:44:44.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:44:44.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:44.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:45.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:44:45.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:44:45.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:44:45.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:44:45.000Z""",cnc,cnc/lathe/x,lathe,94.79
"""2025-10-14T11:44:45.000Z""",cnc,cnc/lathe/programpercent,lathe,82
"""2025-10-14T11:44:45.000Z""",cnc,cnc/lathe/z,lathe,7.09
"""2025-10-14T11:44:45.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:45.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:46.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:44:46.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:44:46.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:46.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:47.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:44:47.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:44:47.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:44:47.000Z""",cncmqtt,cncmqtt/hump,hump,29
"""2025-10-14T11:44:47.000Z""",cnc,cnc/lathe/x,lathe,-7.62
"""2025-10-14T11:44:47.000Z""",cnc,cnc/lathe/z,lathe,-1.99
"""2025-10-14T11:44:47.000Z""",cnc,cnc/lathe/programpercent,lathe,84
"""2025-10-14T11:44:47.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:47.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:48.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:44:48.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:44:48.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:48.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:49.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:44:49.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:44:49.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:44:49.000Z""",cncmqtt,cncmqtt/hump,hump,28
"""2025-10-14T11:44:49.000Z""",cnc,cnc/lathe/x,lathe,41.58
"""2025-10-14T11:44:49.000Z""",cnc,cnc/lathe/z,lathe,7.87
"""2025-10-14T11:44:49.000Z""",cnc,cnc/lathe/programpercent,lathe,86
"""2025-10-14T11:44:49.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:49.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:50.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:44:50.000Z""",demodata,demodata/hump,hump,27
"""2025-10-14T11:44:50.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:50.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:51.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:44:51.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:44:51.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:44:51.000Z""",cncmqtt,cncmqtt/hump,hump,14
"""2025-10-14T11:44:51.000Z""",cnc,cnc/lathe/x,lathe,67.56
"""2025-10-14T11:44:51.000Z""",cnc,cnc/lathe/z,lathe,-4.96
"""2025-10-14T11:44:51.000Z""",cnc,cnc/lathe/programpercent,lathe,89
"""2025-10-14T11:44:51.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:51.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:52.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:52.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:44:52.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:52.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:53.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:44:53.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:44:53.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:44:53.000Z""",cncmqtt,cncmqtt/hump,hump,29
"""2025-10-14T11:44:53.000Z""",cnc,cnc/lathe/x,lathe,-18.69
"""2025-10-14T11:44:53.000Z""",cnc,cnc/lathe/z,lathe,-2.1
"""2025-10-14T11:44:53.000Z""",cnc,cnc/lathe/programpercent,lathe,92
"""2025-10-14T11:44:53.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:53.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:54.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:44:54.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:44:54.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:54.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:55.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:44:55.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:44:55.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:44:55.000Z""",cncmqtt,cncmqtt/hump,hump,21
"""2025-10-14T11:44:55.000Z""",cnc,cnc/lathe/x,lathe,1.08
"""2025-10-14T11:44:55.000Z""",cnc,cnc/lathe/z,lathe,-1.6
"""2025-10-14T11:44:55.000Z""",cnc,cnc/lathe/programpercent,lathe,94
"""2025-10-14T11:44:55.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:55.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:56.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:44:56.000Z""",demodata,demodata/hump,hump,14
"""2025-10-14T11:44:56.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:56.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:57.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:44:57.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:44:57.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:44:57.000Z""",cncmqtt,cncmqtt/hump,hump,13
"""2025-10-14T11:44:57.000Z""",cnc,cnc/lathe/x,lathe,67.04
"""2025-10-14T11:44:57.000Z""",cnc,cnc/lathe/z,lathe,2.24
"""2025-10-14T11:44:57.000Z""",cnc,cnc/lathe/programpercent,lathe,96
"""2025-10-14T11:44:57.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:57.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:58.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:44:58.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:44:58.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:58.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:44:59.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:44:59.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:44:59.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:44:59.000Z""",cncmqtt,cncmqtt/hump,hump,20
"""2025-10-14T11:44:59.000Z""",cnc,cnc/lathe/programpercent,lathe,98
"""2025-10-14T11:44:59.000Z""",cnc,cnc/lathe/x,lathe,-5.23
"""2025-10-14T11:44:59.000Z""",cnc,cnc/lathe/z,lathe,-9.4
"""2025-10-14T11:44:59.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:44:59.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:00.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:45:00.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:45:00.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:00.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:01.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:01.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:45:01.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:01.000Z""",cncmqtt,cncmqtt/hump,hump,29
"""2025-10-14T11:45:01.000Z""",cnc,cnc/lathe/x,lathe,81.73
"""2025-10-14T11:45:01.000Z""",cnc,cnc/lathe/z,lathe,3.19
"""2025-10-14T11:45:01.000Z""",cnc,cnc/lathe/programpercent,lathe,0
"""2025-10-14T11:45:01.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:01.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:02.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:02.000Z""",demodata,demodata/hump,hump,19
"""2025-10-14T11:45:02.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:02.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:03.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:03.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:45:03.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:45:03.000Z""",cnc,cnc/lathe/x,lathe,39.25
"""2025-10-14T11:45:03.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:45:03.000Z""",cnc,cnc/lathe/z,lathe,0.11
"""2025-10-14T11:45:03.000Z""",cnc,cnc/lathe/programpercent,lathe,2
"""2025-10-14T11:45:03.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:03.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:04.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:04.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:45:04.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:04.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:05.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:05.000Z""",demodata,demodata/hump,hump,16
"""2025-10-14T11:45:05.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:45:05.000Z""",cncmqtt,cncmqtt/hump,hump,15
"""2025-10-14T11:45:05.000Z""",cnc,cnc/lathe/x,lathe,-5.71
"""2025-10-14T11:45:05.000Z""",cnc,cnc/lathe/programpercent,lathe,4
"""2025-10-14T11:45:05.000Z""",cnc,cnc/lathe/z,lathe,6.97
"""2025-10-14T11:45:05.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:05.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:06.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:06.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:45:06.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:06.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:07.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:07.000Z""",demodata,demodata/hump,hump,23
"""2025-10-14T11:45:07.000Z""",cncmqtt,cncmqtt/temp,temp,30
"""2025-10-14T11:45:07.000Z""",cncmqtt,cncmqtt/hump,hump,11
"""2025-10-14T11:45:07.000Z""",cnc,cnc/lathe/x,lathe,8.42
"""2025-10-14T11:45:07.000Z""",cnc,cnc/lathe/z,lathe,-2.47
"""2025-10-14T11:45:07.000Z""",cnc,cnc/lathe/programpercent,lathe,6
"""2025-10-14T11:45:07.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:07.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:08.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:45:08.000Z""",demodata,demodata/hump,hump,17
"""2025-10-14T11:45:08.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:08.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:09.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:09.000Z""",demodata,demodata/hump,hump,15
"""2025-10-14T11:45:09.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:45:09.000Z""",cnc,cnc/lathe/x,lathe,45.25
"""2025-10-14T11:45:09.000Z""",cncmqtt,cncmqtt/hump,hump,12
"""2025-10-14T11:45:09.000Z""",cnc,cnc/lathe/programpercent,lathe,8
"""2025-10-14T11:45:09.000Z""",cnc,cnc/lathe/z,lathe,-4.37
"""2025-10-14T11:45:09.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:09.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:10.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:10.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:10.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:10.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:11.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:11.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:45:11.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:45:11.000Z""",cncmqtt,cncmqtt/hump,hump,16
"""2025-10-14T11:45:11.000Z""",cnc,cnc/lathe/z,lathe,5.35
"""2025-10-14T11:45:11.000Z""",cnc,cnc/lathe/x,lathe,-1.58
"""2025-10-14T11:45:11.000Z""",cnc,cnc/lathe/programpercent,lathe,11
"""2025-10-14T11:45:11.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:11.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:12.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:12.000Z""",demodata,demodata/hump,hump,13
"""2025-10-14T11:45:12.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:12.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:13.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:13.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:45:13.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:45:13.000Z""",cncmqtt,cncmqtt/hump,hump,21
"""2025-10-14T11:45:13.000Z""",cnc,cnc/lathe/x,lathe,29.57
"""2025-10-14T11:45:13.000Z""",cnc,cnc/lathe/z,lathe,7.46
"""2025-10-14T11:45:13.000Z""",cnc,cnc/lathe/programpercent,lathe,14
"""2025-10-14T11:45:13.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:13.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:14.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:14.000Z""",demodata,demodata/hump,hump,21
"""2025-10-14T11:45:14.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:14.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:15.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:15.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:45:15.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:45:15.000Z""",cncmqtt,cncmqtt/hump,hump,26
"""2025-10-14T11:45:15.000Z""",cnc,cnc/lathe/x,lathe,71.55
"""2025-10-14T11:45:15.000Z""",cnc,cnc/lathe/z,lathe,-3.22
"""2025-10-14T11:45:15.000Z""",cnc,cnc/lathe/programpercent,lathe,17
"""2025-10-14T11:45:15.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:15.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:16.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:45:16.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:45:16.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:16.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:17.000Z""",demodata,demodata/temp,temp,25
"""2025-10-14T11:45:17.000Z""",demodata,demodata/hump,hump,29
"""2025-10-14T11:45:17.000Z""",cncmqtt,cncmqtt/temp,temp,26
"""2025-10-14T11:45:17.000Z""",cncmqtt,cncmqtt/hump,hump,14
"""2025-10-14T11:45:17.000Z""",cnc,cnc/lathe/x,lathe,53.31
"""2025-10-14T11:45:17.000Z""",cnc,cnc/lathe/z,lathe,2.63
"""2025-10-14T11:45:17.000Z""",cnc,cnc/lathe/programpercent,lathe,20
"""2025-10-14T11:45:17.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:17.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:18.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:18.000Z""",demodata,demodata/hump,hump,28
"""2025-10-14T11:45:18.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:18.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:19.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:19.000Z""",demodata,demodata/hump,hump,11
"""2025-10-14T11:45:19.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:45:19.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:45:19.000Z""",cnc,cnc/lathe/x,lathe,82.66
"""2025-10-14T11:45:19.000Z""",cnc,cnc/lathe/programpercent,lathe,22
"""2025-10-14T11:45:19.000Z""",cnc,cnc/lathe/z,lathe,9.93
"""2025-10-14T11:45:19.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:19.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:20.000Z""",demodata,demodata/temp,temp,26
"""2025-10-14T11:45:20.000Z""",demodata,demodata/hump,hump,20
"""2025-10-14T11:45:20.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:20.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:21.000Z""",demodata,demodata/temp,temp,29
"""2025-10-14T11:45:21.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:45:21.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:45:21.000Z""",cncmqtt,cncmqtt/hump,hump,27
"""2025-10-14T11:45:21.000Z""",cnc,cnc/lathe/programpercent,lathe,25
"""2025-10-14T11:45:21.000Z""",cnc,cnc/lathe/x,lathe,21.4
"""2025-10-14T11:45:21.000Z""",cnc,cnc/lathe/z,lathe,-4.36
"""2025-10-14T11:45:21.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:21.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:22.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:22.000Z""",demodata,demodata/hump,hump,12
"""2025-10-14T11:45:22.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:22.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:23.000Z""",demodata,demodata/temp,temp,27
"""2025-10-14T11:45:23.000Z""",demodata,demodata/hump,hump,22
"""2025-10-14T11:45:23.000Z""",cncmqtt,cncmqtt/temp,temp,28
"""2025-10-14T11:45:23.000Z""",cncmqtt,cncmqtt/hump,hump,25
"""2025-10-14T11:45:23.000Z""",cnc,cnc/lathe/x,lathe,28.88
"""2025-10-14T11:45:23.000Z""",cnc,cnc/lathe/z,lathe,4.99
"""2025-10-14T11:45:23.000Z""",cnc,cnc/lathe/programpercent,lathe,27
"""2025-10-14T11:45:23.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:23.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:24.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:24.000Z""",demodata,demodata/hump,hump,18
"""2025-10-14T11:45:24.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:25.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:25.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:25.000Z""",demodata,demodata/hump,hump,25
"""2025-10-14T11:45:25.000Z""",cncmqtt,cncmqtt/temp,temp,25
"""2025-10-14T11:45:25.000Z""",cncmqtt,cncmqtt/hump,hump,22
"""2025-10-14T11:45:25.000Z""",cnc,cnc/lathe/x,lathe,26.42
"""2025-10-14T11:45:25.000Z""",cnc,cnc/lathe/z,lathe,1.96
"""2025-10-14T11:45:25.000Z""",cnc,cnc/lathe/programpercent,lathe,29
"""2025-10-14T11:45:25.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:25.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:26.000Z""",demodata,demodata/temp,temp,30
"""2025-10-14T11:45:26.000Z""",demodata,demodata/hump,hump,26
"""2025-10-14T11:45:26.000Z""",sensor,sensor/t5,t5,20.4
"""2025-10-14T11:45:27.000Z""",sensor,sensor/h5,h5,44
"""2025-10-14T11:45:27.000Z""",demodata,demodata/temp,temp,28
"""2025-10-14T11:45:27.000Z""",demodata,demodata/hump,hump,30
"""2025-10-14T11:45:27.000Z""",cncmqtt,cncmqtt/temp,temp,29
"""2025-10-14T11:45:27.000Z""",cncmqtt,cncmqtt/hump,hump,24
"""2025-10-14T11:45:27.000Z""",cnc,cnc/lathe/x,lathe,21.74
